"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fre","58.75","66.17","71.25","0.58","3.25M","2.44M","+10.7%","+27.8%","45.9B","693.9M","687.0M","0.80","1.21%","20.15","4.70","1.40","none","1.40","3.28","14.08","none","none","37.4B","3.33B","none","13.1%","Dec 31","none","none","0.72%","27.51%","none","35.53","583.0M","8.49M","1.2%","8.14M","2.48","3.42M"
