"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"wins.ob","0.09","0.20","0.625","3,000","4,000","-42.9%","-36.8%","3.21M","16.1M","11.4M","none","none","-0.03","-0.07","-0.02","0.56","0.00","none","none","0.35","8.28M","-698.0K","-999.0K","-12.1%","-10.7%","Dec 31","none","none","-32.82%","none","0.66","none","32.0K","none"
