"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"amgp","17.00","18.10","22.55","206.0K","347.2M","19.2M","11.4M","none","none","17.88","1.76","0.61","47.08","197.81","1.01","10.26","0.38","749.5M","58.8M","22.4M","4.0%","6.7%","Dec 31","none","10.42%","200.62%","1.24","0.28","205.2M","none"
