"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"oceny","6.35","9.09","17.50","0.73","1,227","1,000","-41.8%","-32.8%","779.7M","85.8M","79.8M","none","11.36","none","0.21","none","none","0.80","none","none","none","236.5M","19.0M","none","8.0%","Nov 30","none","none","none","1.95%","1.86","0","0","16.0K","0.0%","14.0K","16.00","1,000","1"
