"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"hfgi","5.50","12.25","12.50","-0.07","3,136","2,000","+113.0%","+145.9%","38.4M","3.14M","1.10M","0.12","0.98%","none","5.98","1.27","0.51","10.61","0.60","2.05","9.61","1.15","33.5M","none","4.03M","11.8%","26.9%","June 30","none","0.92%","22.38%","none","none","1.90M","0","0","1,000"
