"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mon","23.50","33.70","38.80","262.1K","437.0K","+35.8%","+56.8%","8.70B","258.1M","33.6M","0.48","1.42%","none","28.29","1.32","-0.17","20.76","0.70","1.19","25.59","1.62","5.41B","775.0M","349.0M","6.4%","12.0%","Dec 31","none","2.92%","4.84%","1.86","0.30","180.0M","660.0K","2.0%","313.0K","2.07","319.0K"
