"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"dt","12.91","16.91","37.00","1.10","1.29M","1.16M","-46.3%","-38.0%","71.0B","4.20B","4.16B","0.57","3.37%","none","15.04","0.93","0.09","12.20","none","1.12","18.24","1.39","40.5B","15.8B","2.92B","2.9%","4.0%","Dec 31","none","1.00%","6.84%","0.21","0","none","27.3M","0.7%","30.2M","19.04","1.44M","1"
