"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rtx","0.20","0.49","3.05","3.02","43.1K","59.0K","-74.7%","-70.8%","8.71M","17.8M","10.3M","none","none","0.47","-1.92","-0.76","none","0.27","1.04","none","none","none","-35.8M","-34.0M","none","none","Dec 31","none","none","-215.04%","-256.54%","1.72","0.06","0","28.0K","0.3%","28.0K","0.57","49.0K"
