"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gsrsf.ob","0.245","0.64","1.07","0.21","152.5K","50.0K","+13.7%","+31.2%","26.4M","41.3M","31.5M","none","none","0.61","-0.29","-0.21","none","0.03","1.04","none","none","none","-17.5M","-12.1M","none","-92.0%","Dec 31","none","none","-54.40%","-42.04%","1.17","0.34","0","87.0K","0.4%","86.0K","0.92","95.0K"
