"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"nksh","15.00","22.00","25.00","1,045","1,000","+27.5%","+47.2%","77.2M","3.51M","3.30M","0.86","3.91%","none","18.70","2.01","0.54","12.86","3.67","1.18","10.97","1.71","45.2M","none","7.04M","15.6%","Dec 31","none","1.16%","11.40%","none","0","12.9M","0","0","0"
