"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"sons","2.26","4.82","46.50","7.42M","6.07M","-83.1%","-80.4%","983.0M","203.9M","152.9M","none","0.53","-3.66","-2.81","0.99","0.67","9.04","none","4.88","162.9M","-463.0M","-638.3M","none","none","Dec 31","none","-173.71%","-208.34%","2.38","0.22","137.4M","3.43M","2.2%","3.36M","0.57","6.02M"
