"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"dear","7.679","12.15","12.63","-0.06","2,682","2,000","+50.1%","+73.2%","27.5M","2.26M","1.40M","none","12.34","0.60","0.17","6.11","1.11","0.98","20.25","1.99","14.5M","none","1.42M","9.8%","Dec 31","none","0.73%","5.07%","none","0.02","2.52M","0","0","1,000"
