"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"mgbl.ob","0.075","0.08","0.33","-0.33","8,000","8,000","-63.6%","-58.0%","690.0K","8.63M","4.00M","none","none","0.84","-0.05","-0.01","3.05","0.01","0.10","none","0.03","26.4M","2.44M","-419.0K","-1.6%","-0.5%","May 27","none","none","-1.71%","-5.18%","1.06","0.56","100.0K","18.0K","0.8%","18.0K","0"
