"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"fbei","11.438","13.40","16.05","0.61","864","2,000","+17.2%","+35.2%","24.1M","1.79M","1.30M","0.24","1.79%","none","17.36","0.67","0.18","6.59","2.33","0.77","20.00","2.03","12.1M","none","1.21M","10.0%","38.9%","June 30","none","0.71%","3.60%","none","none","4.18M","1,000","0.1%","1,000","0"
