"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"schr","2.75","3.21","4.438","0.14","409","0","+2.7%","+18.6%","13.9M","4.34M","1.60M","none","6.17","-0.17","-0.35","4.44","1.02","0.52","none","0.72","19.7M","3.00M","-706.0K","-3.6%","7.2%","Mar 31","none","-2.31%","-2.59%","3.75","0.03","4.41M","1,000","0.1%","0","0"
