"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ner","0.375","0.51","1.90","1.17","3,727","6,000","-66.0%","-60.8%","2.52M","4.95M","2.60M","none","0.06","-9.35","-6.85","37.19","0.05","8.04","none","0.01","184.1M","1.28M","-46.3M","-25.1%","-1.4%","Dec 31","none","none","-24.45%","-824.21%","1.17","450.88","0","0","0","4,000"
