"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"fgsky.ob","9.00","11.00","17.00","0","0","-17.0%","-4.2%","5.81B","527.8M","195.3M","none","none","6.49","0.12","0.03","1.45","none","1.70","88.71","7.57","5.30B","none","450.5M","9.7%","Dec 31","none","0.57%","13.79%","none","11.76","none","none"
