"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ffdf","7.00","11.66","12.24","0.36","1,591","2,000","+27.8%","+47.5%","14.8M","1.27M","1.00M","0.38","3.26%","none","12.91","0.95","0.28","7.54","1.36","0.90","12.31","1.55","9.47M","none","1.19M","12.5%","41.3%","June 30","none","0.91%","7.18%","none","none","1.73M","0","2,000","2,000"
