"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"en","25.00","28.43","39.55","14.0K","27.0K","-23.9%","-12.1%","34.5B","1.21B","388.0M","none","none","13.51","1.69","0.35","20.71","none","2.10","16.87","1.37","25.1B","7.68B","2.04B","7.5%","16.8%","Dec 31","none","3.70%","12.31%","0.69","1.38","none","49.0K","0.0%","12.0K","4.08","12.0K","5"
