"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ksws","20.00","32.14","35.60","0.93","86.6K","49.0K","+30.5%","+50.7%","297.1M","9.24M","5.50M","0.06","0.19%","13.03","2.13","0.79","22.03","8.78","2.47","15.07","1.46","230.2M","34.3M","22.2M","9.6%","14.9%","Dec 31","none","13.92%","18.21%","5.33","0.00","81.6M","293.0K","5.3%","263.0K","4.73","62.0K"
