"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"twsty","3.35","9.20","23.938","1.62","13.8K","24.0K","-39.2%","-29.8%","2.72B","295.3M","144.5M","none","none","7.92","-3.85","-1.00","5.56","0.02","1.16","none","1.65","1.73B","84.9M","-1.18B","-68.3%","-34.9%","Dec 31","none","-11.40%","-42.38%","none","3.00","5.70M","26.0K","0.0%","59.0K","2.17","12.0K","1"
