"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"sko","4.125","9.32","11.00","1.02","125.4K","83.0K","+62.1%","+87.1%","267.9M","28.7M","20.1M","none","none","22.83","-1.88","-0.18","122.46","1.26","0.41","none","0.08","3.52B","76.5M","-53.9M","-1.5%","-0.5%","Feb 3","none","none","-2.61%","-8.06%","1.07","1.25","36.1M","1.88M","9.3%","2.44M","11.66","161.0K"
