"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"say","5.05","9.60","12.60","152.7K","168.0K","-10.4%","-0.9%","1.49B","155.0M","12.5M","none","none","2.06","-0.24","-0.24","2.74","1.40","4.66","none","3.50","380.8M","13.5M","-35.5M","-23.5%","-23.2%","Mar 31","none","-17.59%","-14.16%","5.80","0.04","217.5M","73.0K","0.6%","3,000","0.46","160.0K","2"
