"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"blca","18.625","38.23","39.93","0.01","9,773","6,000","+101.2%","+132.3%","112.0M","2.93M","1.60M","1.00","2.62%","none","9.52","2.74","0.58","11.12","7.61","4.01","13.95","3.44","33.0M","none","8.10M","24.6%","Dec 31","none","2.53%","31.46%","none","0","22.3M","17.0K","1.1%","0","1.06","16.0K"
