"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bkmu","10.00","16.25","18.00","13.1K","7,000","+16.1%","+28.4%","360.9M","22.2M","9.60M","0.28","1.72%","none","13.61","0.92","0.23","8.83","1.69","1.19","17.74","1.84","189.0M","none","19.6M","10.4%","Dec 31","none","0.74%","7.25%","none","0","37.6M","61.0K","0.6%","55.0K","6.78","9,000"
