"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"tne","7.79","13.25","25.75","1.84","1.50M","1.44M","-28.4%","-17.3%","4.94B","373.0M","306.6M","0.29","2.21%","none","11.28","0.93","0.18","9.29","1.07","1.18","14.22","1.43","3.45B","1.54B","345.3M","13.3%","18.2%","Dec 31","none","6.08%","7.75%","1.32","0.29","400.3M","8.86M","2.9%","4.11M","4.38","2.02M","1"
